"StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","DistributionChannel","UserLanguage","consent","id","com.1","com.2","v.c1_s","p.c1_s","i.c1_s","u.c1_s","a.c1_s","att_s","z","q_s","q_s_DO","v.c1_t","p.c1_t","i.c1_t","u.c1_t","a.c1_t","att_t","q_t","q_t_DO","v.m1_s","p.m1_s","i.m1_s","u.m1_s","a.m1_s","att_s.1","v.m1_t","p.m1_t","i.m1_t","u.m1_t","a.m1_t","att_t.1","FL_14_DO","FL_109_DO","FL_110_DO","casevienna_DO","casetech.pizza_DO","messagevienna_DO","messagetech.pizza_DO"
"5/13/2024 8:19","5/13/2024 8:22","0","100","203","1","5/13/2024 8:22","","","","","anonymous","EN","1",294,"7","1","","","","","","","As someone who has been exposed to more complex accounting matters, the principle that sometimes, is it more valuable for a company to be more efficient (reducing costs or increasing production without further investment), is absolutely correct. It can happen that the company has no more access to financing or that the market in which it operates is currently down. However, this statement is ver vague and it would need further explanation","","","","","","","","","1","0|1|0","","","","","","","6","1","6","6","7","4","FL_107","","FL_85","","","","Q288|att_f|a.m1_t|p.m1_t|att_t|v.m1_t|u.m1_t|i.m1_t"
"5/13/2024 8:13","5/13/2024 8:22","0","100","563","1","5/13/2024 8:22","","","","","anonymous","EN","1",295,"7","1","","","","","","","Economic fluctuations and price fluctuations due to world conditions, I could learnt.","","","5","5","5","4","5","4","0","0|1|0","","","","","","","","","","","","","FL_108","FL_82","","","Q213|Q214|u.c1_t|v.c1_t|i.c1_t|att_t|p.c1_t|a.c1_t","",""
"5/13/2024 8:16","5/13/2024 8:22","0","100","339","1","5/13/2024 8:22","","","","","anonymous","EN","1",296,"7","1","","","","","","","The information told me that improving speed and efficiency can be as lucrative as improving the product. This would be useful to know if a producat could not be improved upon or if it was felt that the product had an established customer base who were already committed to the product as it was. Also this information could be used  by companies who have an inferior product but want to increase sales without improving the product itself.","","","","","","","","","1","1|0|0","","","","","","","6","7","7","4","5","4","FL_107","","FL_85","","","","Q288|att_f|att_t|v.m1_t|u.m1_t|a.m1_t|i.m1_t|p.m1_t"
"5/13/2024 8:15","5/13/2024 8:22","0","100","398","1","5/13/2024 8:22","","","","","anonymous","EN","1",297,"7","1","","","","","","","Not coming from a business background, i take such advice as a lesson in order to prepare myself for my future endeavors helping me right steps with handling such things as assets and finances  ","","","","","","","","","1","1|0|0","","","","","","","6","6","6","7","6","4","FL_107","","FL_85","","","","Q288|att_f|v.m1_t|a.m1_t|u.m1_t|p.m1_t|i.m1_t|att_t"
"5/13/2024 8:19","5/13/2024 8:22","0","100","190","1","5/13/2024 8:22","","","","","anonymous","EN","1",298,"7","1","","","","","","","I agree with the author's opinion on the need for theories to validate claims, but it doesnt seem particulary novel or unique enough to have any large impact on my life.","1","1|0|0","","","","","","","","","4","5","4","4","4","4","","","","","","","FL_107","","FL_53","","","Q258|Q259|p.m1_s|i.m1_s|a.m1_s|u.m1_s|v.m1_s|att_s",""
"5/13/2024 8:18","5/13/2024 8:22","0","100","265","1","5/13/2024 8:22","","","","","anonymous","EN","1",299,"7","1","","","","","","","There are situations where you need to have an underlying theory to convince people even though you have a lot of evidence.","1","0|0|1","","","","","","","","","4","5","2","4","3","4","","","","","","","FL_107","","FL_53","","","Q258|Q259|p.m1_s|u.m1_s|v.m1_s|a.m1_s|i.m1_s|att_s",""
"5/13/2024 8:16","5/13/2024 8:22","0","100","390","1","5/13/2024 8:22","","","","","anonymous","EN","1",300,"7","1","","","","","","","I learned that sometimes companies cut corners for service delivery","","","","","","","","","1","0|0|1","","","","","","","5","3","5","3","5","4","FL_107","","FL_85","","","","Q288|att_f|p.m1_t|u.m1_t|att_t|i.m1_t|v.m1_t|a.m1_t"
"5/13/2024 8:18","5/13/2024 8:22","0","100","273","1","5/13/2024 8:22","","","","","anonymous","EN","1",301,"7","1","","","","","","","instead of improving quality which would be more costly, Dominos gave customers more control (or the feeling of) their customer experience ","","","5","5","5","5","4","4","1","0|1|0","","","","","","","","","","","","","FL_108","FL_82","","","Q213|Q214|i.c1_t|p.c1_t|a.c1_t|v.c1_t|att_t|u.c1_t","",""
"5/13/2024 8:20","5/13/2024 8:22","0","100","160","1","5/13/2024 8:22","","","","","anonymous","EN","1",302,"7","1","","","","","","","I would say that even if I have the best Arguments or the most provable facts i need kind of a Strukture to place it in. ","1","0|1|0","","","","","","","","","4","3","5","4","5","4","","","","","","","FL_107","","FL_53","","","Q258|Q259|a.m1_s|v.m1_s|i.m1_s|att_s|p.m1_s|u.m1_s",""
"5/13/2024 8:19","5/13/2024 8:22","0","100","217","1","5/13/2024 8:22","","","","","anonymous","EN","1",303,"7","1","","","","","","","great explanation of a great business tip","","","","","","","","","0","1|0|0","","","","","","","5","4","6","5","5","5","FL_107","","FL_85","","","","Q288|att_f|att_t|i.m1_t|p.m1_t|u.m1_t|a.m1_t|v.m1_t"
"5/13/2024 8:18","5/13/2024 8:22","0","100","241","1","5/13/2024 8:22","","","","","anonymous","EN","1",304,"7","1","","","","","","","I've learned that by simplifying processes, one can improve efficiency, raise profits and service delivery ","","","","","","","","","1","0|0|1","","","","","","","7","5","6","6","6","4","FL_107","","FL_85","","","","Q288|att_f|v.m1_t|a.m1_t|i.m1_t|u.m1_t|att_t|p.m1_t"
"5/13/2024 8:18","5/13/2024 8:22","0","100","240","1","5/13/2024 8:23","","","","","anonymous","EN","1",305,"7","1","5","4","6","5","3","4","I learned that in the past, doctors that didnt wash their hands before giving birth, lead to 3 times of more deaths than in the hospitals that the doctors did wash them","0","1|0|0","","","","","","","","","","","","","","","","","","","","","FL_108","FL_51","","Q129|Q56|att_s|u.c1_s|p.c1_s|a.c1_s|i.c1_s|v.c1_s","","",""
"5/13/2024 8:19","5/13/2024 8:23","0","100","189","1","5/13/2024 8:23","","","","","anonymous","EN","1",306,"6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5/13/2024 8:12","5/13/2024 8:23","0","100","658","1","5/13/2024 8:23","","","","","anonymous","EN","1",307,"7","1","","","","","","","Additional material is required to clarify or support the lesson","0","0|0|1","","","","","","","","","6","6","1","6","7","4","","","","","","","FL_107","","FL_53","","","Q258|Q259|att_s|p.m1_s|i.m1_s|v.m1_s|u.m1_s|a.m1_s",""
"5/13/2024 8:20","5/13/2024 8:23","0","100","161","1","5/13/2024 8:23","","","","","anonymous","EN","1",308,"7","1","","","","","","","I like they way they have improved their business","","","6","6","6","6","7","4","0","1|0|0","","","","","","","","","","","","","FL_108","FL_82","","","Q213|Q214|att_t|u.c1_t|i.c1_t|v.c1_t|p.c1_t|a.c1_t","",""
"5/13/2024 8:20","5/13/2024 8:23","0","100","167","1","5/13/2024 8:23","","","","","anonymous","EN","1",309,"7","1","","","","","","","All this did was prove that companies are only interested in their profit margins and don't care at all about their consumer. The information provided had no concern for ethics or for better practice, it offered no insight only raw information. ","","","4","1","2","3","2","4","1","1|0|0","","","","","","","","","","","","","FL_108","FL_82","","","Q213|Q214|v.c1_t|a.c1_t|p.c1_t|u.c1_t|att_t|i.c1_t","",""
"5/13/2024 8:19","5/13/2024 8:23","0","100","253","1","5/13/2024 8:23","","","","","anonymous","EN","1",310,"7","1","","","","","","","I learned that it wasn't the actual product that needed improving it was just the ease of receiving it, so the quality of the product was not actually at the forefront of people's mind when purchasing.","","","5","5","6","5","6","4","1","1|0|0","","","","","","","","","","","","","FL_108","FL_82","","","Q213|Q214|u.c1_t|i.c1_t|v.c1_t|p.c1_t|a.c1_t|att_t","",""
"5/13/2024 8:13","5/13/2024 8:23","0","100","573","1","5/13/2024 8:23","","","","","anonymous","EN","1",311,"7","1","","","","","","","It shows that in business also lesson to the customer complains and make improvements to the business ","","","6","6","6","7","7","4","1","1|0|0","","","","","","","","","","","","","FL_108","FL_82","","","Q213|Q214|u.c1_t|i.c1_t|p.c1_t|att_t|a.c1_t|v.c1_t","",""
"5/13/2024 8:19","5/13/2024 8:23","0","100","219","1","5/13/2024 8:23","","","","","anonymous","EN","1",312,"7","1","7","3","5","5","6","4","That you should always wash your hands to help get rid of germs as it shows how bad things can be if we dont take hygiene responsibility ","1","0|1|0","","","","","","","","","","","","","","","","","","","","","FL_108","FL_51","","Q129|Q56|v.c1_s|att_s|u.c1_s|a.c1_s|i.c1_s|p.c1_s","","",""
"5/13/2024 8:15","5/13/2024 8:23","0","100","463","1","5/13/2024 8:23","","","","","anonymous","EN","1",313,"7","1","","","","","","","The information as misleading, I would say have not learned anything. Instead, I got a bad advise ","","","","","","","","","0","0|0|1","","","","","","","2","1","1","1","1","4","FL_107","","FL_85","","","","Q288|att_f|v.m1_t|i.m1_t|p.m1_t|a.m1_t|u.m1_t|att_t"
"5/13/2024 8:16","5/13/2024 8:23","0","100","421","1","5/13/2024 8:23","","","","","anonymous","EN","1",314,"7","1","3","2","6","5","2","4","In 1843, a doctor reviewed why infant mortality rates in a hospital were extremely high when compared to other hospitals. He came to the conclusion this was because Doctors were not washing their hands. He took his findings to the hospitals board but was ignored. Many children would have died as a result of him being ignored. Procedure in the hospital only changed years later when theories were widely published regarding germology.","0","0|1|0","","","","","","","","","","","","","","","","","","","","","FL_108","FL_51","","Q129|Q56|i.c1_s|att_s|u.c1_s|p.c1_s|a.c1_s|v.c1_s","","",""
"5/13/2024 8:12","5/13/2024 8:23","0","100","638","1","5/13/2024 8:23","","","","","anonymous","EN","1",315,"7","1","","","","","","","proof is required to change someone's mind","0","1|0|0","","","","","","","","","6","6","6","6","5","4","","","","","","","FL_107","","FL_53","","","Q258|Q259|a.m1_s|v.m1_s|u.m1_s|p.m1_s|i.m1_s|att_s",""
"5/13/2024 8:15","5/13/2024 8:23","0","100","478","1","5/13/2024 8:23","","","","","anonymous","EN","1",316,"7","1","","","","","","","What I have learned is that it is not mandatory to change a ""product"" because chancing other factors might be the key. An idea may be good, but its execution may make it unprofitable. Thats why circumstances are important. ","","","","","","","","","0","1|0|0","","","","","","","5","6","4","4","5","4","FL_107","","FL_85","","","","Q288|att_f|att_t|a.m1_t|p.m1_t|i.m1_t|v.m1_t|u.m1_t"
"5/13/2024 8:19","5/13/2024 8:23","0","100","255","1","5/13/2024 8:23","","","","","anonymous","EN","1",317,"7","1","5","2","5","2","3","4","the insight is less about washing hands/germs, but about how human brains work (or sometimes don't), since humans tend to be stubborn or ""selfwise"" (as i would say in my native language), data matters little if you cannot effectively tell a story and convince people","1","1|0|0","","","","","","","","","","","","","","","","","","","","","FL_108","FL_51","","Q129|Q56|p.c1_s|v.c1_s|i.c1_s|att_s|a.c1_s|u.c1_s","","",""
"5/13/2024 8:18","5/13/2024 8:23","0","100","315","1","5/13/2024 8:23","","","","","anonymous","EN","1",318,"7","1","7","4","5","6","6","4","Firstly, it reminded me that modern medicine always thinks the latest information is the best, until new information supercedes it. It is also a general analogy to show that one should be open to new ideas, and information, and that nothing is necessarily set in stone.","0","1|0|0","","","","","","","","","","","","","","","","","","","","","FL_108","FL_51","","Q129|Q56|v.c1_s|att_s|u.c1_s|a.c1_s|i.c1_s|p.c1_s","","",""
"5/13/2024 8:18","5/13/2024 8:23","0","100","321","1","5/13/2024 8:23","","","","","anonymous","EN","1",319,"7","1","","","","","","","I guess I learned that the dominos share price increased over that period, but there wasn't enough information to really conclude it was due to what they did on sales systems. There wasn't much cause and effect explanation or proper insight into the business model and profitability or growth.. ","","","2","2","4","2","2","4","1","0|0|1","","","","","","","","","","","","","FL_108","FL_82","","","Q213|Q214|a.c1_t|u.c1_t|v.c1_t|att_t|i.c1_t|p.c1_t","",""
"5/13/2024 8:21","5/13/2024 8:23","0","100","161","1","5/13/2024 8:23","","","","","anonymous","EN","1",320,"7","1","","","","","","","That sometimes improving how quickly a product gets to a customer is better than improving the product itself","","","","","","","","","1","1|0|0","","","","","","","4","4","5","4","3","4","FL_107","","FL_85","","","","Q288|att_f|i.m1_t|p.m1_t|u.m1_t|v.m1_t|att_t|a.m1_t"
"5/13/2024 8:15","5/13/2024 8:23","0","100","498","1","5/13/2024 8:23","","","","","anonymous","EN","1",321,"7","1","","","","","","","I learned in this lesson that consumer preference has a good effect on how you can effectively reach your business goals. It is a good way to fix up a solution to a problem. ","","","5","6","6","5","5","4","0","1|0|0","","","","","","","","","","","","","FL_108","FL_82","","","Q213|Q214|p.c1_t|att_t|u.c1_t|a.c1_t|v.c1_t|i.c1_t","",""
"5/13/2024 8:11","5/13/2024 8:23","0","100","722","1","5/13/2024 8:23","","","","","anonymous","EN","1",322,"7","1","3","2","4","2","1","4","I learnt that doctors at a certain hospital had more childbirth deaths due to the fact that they did not wash their hands.  This was in the 1800's which is probable during that century, but in modern times this would be unheard of.  ","0","0|0|1","","","","","","","","","","","","","","","","","","","","","FL_108","FL_51","","Q129|Q56|p.c1_s|att_s|i.c1_s|v.c1_s|a.c1_s|u.c1_s","","",""
"5/13/2024 8:23","5/13/2024 8:23","0","100","53","1","5/13/2024 8:23","","","","","anonymous","EN","1",323,"7","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5/13/2024 8:23","5/13/2024 8:24","0","100","51","1","5/13/2024 8:24","","","","","anonymous","EN","1",324,"6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5/13/2024 8:20","5/13/2024 8:24","0","100","216","1","5/13/2024 8:24","","","","","anonymous","EN","1",325,"7","1","","","","","","","I think the message conveys that you have to present your theory well before presenting your evidence so that you can increase the chances of changing someone mind ","1","0|0|1","","","","","","","","","4","4","4","3","4","4","","","","","","","FL_107","","FL_53","","","Q258|Q259|a.m1_s|u.m1_s|att_s|i.m1_s|v.m1_s|p.m1_s",""
"5/13/2024 8:19","5/13/2024 8:24","0","100","269","1","5/13/2024 8:24","","","","","anonymous","EN","1",326,"7","1","","","","","","","Is that giving your customers a way to do thing their preferred way can help your business grow","","","7","7","6","5","7","4","0","0|0|1","","","","","","","","","","","","","FL_108","FL_82","","","Q213|Q214|v.c1_t|i.c1_t|p.c1_t|a.c1_t|att_t|u.c1_t","",""
"5/13/2024 8:18","5/13/2024 8:24","0","100","334","1","5/13/2024 8:24","","","","","anonymous","EN","1",327,"7","1","5","5","6","5","3","4","I learned that the doctors did not wash their hands so there was more death while giving childbirth","0","0|0|1","","","","","","","","","","","","","","","","","","","","","FL_108","FL_51","","Q129|Q56|u.c1_s|v.c1_s|p.c1_s|att_s|a.c1_s|i.c1_s","","",""
"5/13/2024 8:23","5/13/2024 8:24","0","100","45","1","5/13/2024 8:24","","","","","anonymous","EN","1",328,"5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5/13/2024 8:20","5/13/2024 8:24","0","100","211","1","5/13/2024 8:24","","","","","anonymous","EN","1",329,"7","1","6","4","6","5","5","4","Washing hands can help get rid of germs and prevent illness or even death.","0","0|0|1","","","","","","","","","","","","","","","","","","","","","FL_108","FL_51","","Q129|Q56|i.c1_s|p.c1_s|v.c1_s|a.c1_s|att_s|u.c1_s","","",""
"5/13/2024 8:22","5/13/2024 8:24","0","100","111","1","5/13/2024 8:24","","","","","anonymous","EN","1",330,"7","1","","","","","","","Provide useful background theory on practical advices, when needed.","1","1|0|0","","","","","","","","","2","1","3","5","5","4","","","","","","","FL_107","","FL_53","","","Q258|Q259|u.m1_s|att_s|i.m1_s|a.m1_s|p.m1_s|v.m1_s",""
"5/13/2024 8:18","5/13/2024 8:24","0","100","331","1","5/13/2024 8:24","","","","","anonymous","EN","1",331,"7","1","","","","","","","In short it said it is better to perfect the customer service and service delivery than the product itself.","","","","","","","","","1","1|0|0","","","","","","","4","3","5","5","5","4","FL_107","","FL_85","","","","Q288|att_f|a.m1_t|v.m1_t|p.m1_t|att_t|u.m1_t|i.m1_t"
"5/13/2024 8:17","5/13/2024 8:24","0","100","413","1","5/13/2024 8:24","","","","","anonymous","EN","1",332,"7","1","","","","","","","In the real business world, you don't have time to go to theories.  You need to take actions an take decisions in a very short time. May be could be useful for academy people.","0","0|1|0","","","","","","","","","1","1","2","2","2","4","","","","","","","FL_107","","FL_53","","","Q258|Q259|v.m1_s|i.m1_s|a.m1_s|u.m1_s|p.m1_s|att_s",""
"5/13/2024 8:19","5/13/2024 8:24","0","100","289","1","5/13/2024 8:24","","","","","anonymous","EN","1",333,"7","1","","","","","","","Sometimes its best to keep things simple than to try and make them complicated","","","","","","","","","0","0|1|0","","","","","","","6","5","6","6","6","4","FL_107","","FL_85","","","","Q288|att_f|p.m1_t|att_t|u.m1_t|a.m1_t|i.m1_t|v.m1_t"
"5/13/2024 8:18","5/13/2024 8:24","0","100","368","1","5/13/2024 8:24","","","","","anonymous","EN","1",334,"7","1","","","","","","","that dominos improved their sales system ","","","3","3","2","2","1","4","0","0|0|1","","","","","","","","","","","","","FL_108","FL_82","","","Q213|Q214|p.c1_t|v.c1_t|att_t|a.c1_t|u.c1_t|i.c1_t","",""
"5/13/2024 8:15","5/13/2024 8:24","0","100","538","1","5/13/2024 8:24","","","","","anonymous","EN","1",335,"7","1","","","","","","","The message is trying to say that instead of focusing on big things as the problem, we should try to also check the small things as this might the solution to what we are looking for.","","","","","","","","","1","0|0|1","","","","","","","5","4","5","5","4","4","FL_107","","FL_85","","","","Q288|att_f|att_t|p.m1_t|a.m1_t|u.m1_t|i.m1_t|v.m1_t"
"5/13/2024 8:11","5/13/2024 8:24","0","100","781","1","5/13/2024 8:24","","","","","anonymous","EN","1",336,"7","1","","","","","","","no matter how compelling you are people always require evidence and extra theory before they change their mind","1","0|0|1","","","","","","","","","3","4","5","5","5","4","","","","","","","FL_107","","FL_53","","","Q258|Q259|i.m1_s|u.m1_s|v.m1_s|p.m1_s|att_s|a.m1_s",""
"5/13/2024 8:15","5/13/2024 8:24","0","100","570","1","5/13/2024 8:24","","","","","anonymous","EN","1",337,"7","1","","","","","","","It taught me that I should be able to provide compelling evidence in order to convince people.","0","0|1|0","","","","","","","","","7","6","7","7","7","4","","","","","","","FL_107","","FL_53","","","Q258|Q259|a.m1_s|v.m1_s|att_s|p.m1_s|i.m1_s|u.m1_s",""
"5/13/2024 8:20","5/13/2024 8:24","0","100","271","1","5/13/2024 8:24","","","","","anonymous","EN","1",338,"7","1","","","","","","","The insight was that we need to look beyond the physical product itself, or even the price, and consider the speed and efficiency of how we get the product, as this may mean more to the customer.","","","","","","","","","1","1|0|0","","","","","","","5","6","4","5","4","4","FL_107","","FL_85","","","","Q288|att_f|p.m1_t|v.m1_t|u.m1_t|att_t|i.m1_t|a.m1_t"
"5/13/2024 8:14","5/13/2024 8:24","0","100","590","1","5/13/2024 8:24","","","","","anonymous","EN","1",339,"7","1","","","","","","","In 2008 DOminos were suffering from the recession and at that time the quality of their pizzas were poor.  Instead of investing in the quality of their food they focused on product ordering and delivery which boosted their sales.","","","3","3","4","4","2","4","1","0|1|0","","","","","","","","","","","","","FL_108","FL_82","","","Q213|Q214|i.c1_t|u.c1_t|att_t|v.c1_t|p.c1_t|a.c1_t","",""
"5/13/2024 8:14","5/13/2024 8:24","0","100","600","1","5/13/2024 8:24","","","","","anonymous","EN","1",340,"7","1","","","","","","","This lesson or case study is woefully short of information, detail and context.  In the most basic sense, I guess there is a business lesson that if you cant/wont focus on improving a mediocre quality product, becoming best in class re logistics, technology to access and customer customisation may be a substitute strategy to win back market share, but where is the info on how this was achieved - what tech improvements looked like, how customer appetite for online ordering evolved(trends etc), what was the messaging to customers looking like (and what were the measurements) to underpin the counterintuitive expectation that a struggling brand with a poor product could possibly succeed to this level?  Also info on competition, how did they manage to win here? Versus not just other pizza makers but other fast food - what was going in in the market to allow this slingshot of sales growth to prosper?  Next to useless without 100 times more detail!","","","2","1","1","2","1","4","1","0|0|1","","","","","","","","","","","","","FL_108","FL_82","","","Q213|Q214|i.c1_t|a.c1_t|v.c1_t|att_t|p.c1_t|u.c1_t","",""
"5/13/2024 8:16","5/13/2024 8:24","0","100","479","1","5/13/2024 8:24","","","","","anonymous","EN","1",341,"4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5/13/2024 8:22","5/13/2024 8:24","0","100","173","1","5/13/2024 8:24","","","","","anonymous","EN","1",342,"7","1","3","2","3","3","3","4","i learnt in general that lessons could be meaningless or meaningful depending on how much attention is being paid to it or how the lesson is being taught. ","0","0|1|0","","","","","","","","","","","","","","","","","","","","","FL_108","FL_51","","Q129|Q56|i.c1_s|v.c1_s|att_s|a.c1_s|u.c1_s|p.c1_s","","",""
"5/13/2024 8:21","5/13/2024 8:25","0","100","201","1","5/13/2024 8:25","","","","","anonymous","EN","1",343,"7","1","","","","","","","I learned that some companies focus on improving the way they sell instead of the quality of their product, and sometimes it works.","","","2","3","2","2","3","4","1","0|0|1","","","","","","","","","","","","","FL_108","FL_82","","","Q213|Q214|p.c1_t|a.c1_t|att_t|u.c1_t|v.c1_t|i.c1_t","",""
"5/13/2024 8:17","5/13/2024 8:25","0","100","430","1","5/13/2024 8:25","","","","","anonymous","EN","1",344,"7","1","7","7","7","7","7","4","Washing your hands can prevent one from harmful germs and that a new born is very sensitive to germs","0","0|1|0","","","","","","","","","","","","","","","","","","","","","FL_108","FL_51","","Q129|Q56|a.c1_s|v.c1_s|p.c1_s|i.c1_s|u.c1_s|att_s","","",""
"5/13/2024 8:20","5/13/2024 8:25","0","100","300","1","5/13/2024 8:25","","","","","anonymous","EN","1",345,"7","1","","","","","","","I've learnt that, very often, despite the presence of indisputable evidence, people need underlying theories to accept this point of view.","1","0|0|1","","","","","","","","","2","2","2","3","2","4","","","","","","","FL_107","","FL_53","","","Q258|Q259|p.m1_s|att_s|i.m1_s|v.m1_s|u.m1_s|a.m1_s",""
"5/13/2024 8:20","5/13/2024 8:25","0","100","289","1","5/13/2024 8:25","","","","","anonymous","EN","1",346,"7","1","6","5","4","6","4","4","To have more children doctors and medical staff need to wash theyr hands in clinics!","0","0|1|0","","","","","","","","","","","","","","","","","","","","","FL_108","FL_51","","Q129|Q56|v.c1_s|p.c1_s|u.c1_s|att_s|i.c1_s|a.c1_s","","",""
"5/13/2024 8:20","5/13/2024 8:25","0","100","270","1","5/13/2024 8:25","","","","","anonymous","EN","1",347,"7","1","","","","","","","Business can use smart ways to improve the quality of the products","","","","","","","","","0","1|0|0","","","","","","","5","4","4","4","5","4","FL_107","","FL_85","","","","Q288|att_f|p.m1_t|att_t|a.m1_t|u.m1_t|i.m1_t|v.m1_t"
"5/13/2024 8:21","5/13/2024 8:25","0","100","233","1","5/13/2024 8:25","","","","","anonymous","EN","1",348,"7","1","","","","","","","It didnt give me the full picture","","","","","","","","","1","1|0|0","","","","","","","5","5","5","5","5","4","FL_107","","FL_85","","","","Q288|att_f|a.m1_t|v.m1_t|att_t|u.m1_t|i.m1_t|p.m1_t"
"5/13/2024 8:18","5/13/2024 8:25","0","100","425","1","5/13/2024 8:25","","","","","anonymous","EN","1",349,"7","1","","","","","","","I learned that in life people need to know the basis of a topic before the can judge anything ","1","0|1|0","","","","","","","","","4","3","4","4","3","4","","","","","","","FL_107","","FL_53","","","Q258|Q259|a.m1_s|i.m1_s|p.m1_s|u.m1_s|v.m1_s|att_s",""
"5/13/2024 8:20","5/13/2024 8:25","0","100","292","1","5/13/2024 8:25","","","","","anonymous","EN","1",350,"7","1","5","4","5","5","5","4","The lesson was insightful in that it shows that sometimes you may be right however have the issue that something is not mainstream and therefore may not be taken into consideration. One must always strive to be right not liked or supported, this way you ensure integrity rather than popularity.","1","0|1|0","","","","","","","","","","","","","","","","","","","","","FL_108","FL_51","","Q129|Q56|a.c1_s|i.c1_s|att_s|v.c1_s|p.c1_s|u.c1_s","","",""
"5/13/2024 8:12","5/13/2024 8:25","0","100","759","1","5/13/2024 8:25","","","","","anonymous","EN","1",351,"7","1","","","","","","","To explain the insight I will give an example. Customers were complaining that the trains were slow and the journey unpleasant. Instead of focusing on improving the trains speed they improved the service and environment inside the train instead of increasing train speed.","","","","","","","","","1","0|0|1","","","","","","","6","5","6","6","7","4","FL_107","","FL_85","","","","Q288|att_f|a.m1_t|u.m1_t|v.m1_t|att_t|i.m1_t|p.m1_t"
"5/13/2024 8:17","5/13/2024 8:25","0","100","497","1","5/13/2024 8:25","","","","","anonymous","EN","1",352,"7","1","","","","","","","It was interesting to learn that Domino's had decided to optimize their booking and delivery over improving the quality of their product, which is what we would presume most businesses would do. Although the lesson doesn't divulge the reasons behind this decision or what it indicates, it does leave the reader/ learner thinking and questioning the state of the market and consumer mindset post recession, also the percentage to which quality of their product was such a factor. Did they then change their purpose to this fast food, quick ordering, delivery product and therefore higher quality wasn't expected. As a lesson it leaves me questioning and wanting to know more - I can't necessarily share what I ahve learned besides the fact of the statement, but int hat itself I can conduct my own research and questioning.","","","3","3","2","4","3","4","0","1|0|0","","","","","","","","","","","","","FL_108","FL_82","","","Q213|Q214|u.c1_t|att_t|i.c1_t|v.c1_t|p.c1_t|a.c1_t","",""
"5/13/2024 8:22","5/13/2024 8:25","0","100","215","1","5/13/2024 8:25","","","","","anonymous","EN","1",353,"7","1","","","","","","","not so much, the i for was very brief ","0","0|1|0","","","","","","","","","1","2","5","2","1","4","","","","","","","FL_107","","FL_53","","","Q258|Q259|a.m1_s|v.m1_s|i.m1_s|u.m1_s|p.m1_s|att_s",""
"5/13/2024 8:23","5/13/2024 8:25","0","100","148","1","5/13/2024 8:25","","","","","anonymous","EN","1",354,"7","1","","","","","","","Sometimes it's not necessary to improve the product, but to focus on surrounding factors, like improving the speed of the delivery of the product.","","","","","","","","","1","0|0|1","","","","","","","1","1","2","3","3","4","FL_107","","FL_85","","","","Q288|att_f|a.m1_t|u.m1_t|i.m1_t|p.m1_t|v.m1_t|att_t"
"5/13/2024 8:21","5/13/2024 8:25","0","100","245","1","5/13/2024 8:25","","","","","anonymous","EN","1",355,"7","1","7","6","7","7","7","4","That all doctors should wash their hands especially before delivering babies as germs can lead to child death","0","1|0|0","","","","","","","","","","","","","","","","","","","","","FL_108","FL_51","","Q129|Q56|p.c1_s|att_s|v.c1_s|i.c1_s|u.c1_s|a.c1_s","","",""
"5/13/2024 8:19","5/13/2024 8:25","0","100","370","1","5/13/2024 8:25","","","","","anonymous","EN","1",356,"7","1","","","","","","","Sometimes it can be more lucrative to a company to value the simplicity and speed at which they produce their product than to improve the producy itself","","","","","","","","","1","0|0|1","","","","","","","5","3","4","6","5","4","FL_107","","FL_85","","","","Q288|att_f|a.m1_t|u.m1_t|p.m1_t|v.m1_t|att_t|i.m1_t"
"5/13/2024 8:19","5/13/2024 8:25","0","100","388","1","5/13/2024 8:25","","","","","anonymous","EN","1",357,"7","1","","","","","","","Sometimes you need to give people a chance to choose their options.","","","7","6","7","7","7","4","0","0|0|1","","","","","","","","","","","","","FL_108","FL_82","","","Q213|Q214|u.c1_t|v.c1_t|i.c1_t|att_t|p.c1_t|a.c1_t","",""
"5/13/2024 8:21","5/13/2024 8:26","0","100","249","1","5/13/2024 8:26","","","","","anonymous","EN","1",358,"7","1","","","","","","","The information provided a different perspective to view a situation.","1","0|0|1","","","","","","","","","5","4","5","5","6","4","","","","","","","FL_107","","FL_53","","","Q258|Q259|v.m1_s|a.m1_s|u.m1_s|att_s|p.m1_s|i.m1_s",""
"5/13/2024 8:18","5/13/2024 8:26","0","100","451","1","5/13/2024 8:26","","","","","anonymous","EN","1",359,"7","1","","","","","","","The customer not always expect that the company solve their problem. Sometimes innovation may outcome their satisfaction versus their current level of dissatisfaction.","","","6","6","4","6","5","4","1","0|0|1","","","","","","","","","","","","","FL_108","FL_82","","","Q213|Q214|u.c1_t|p.c1_t|att_t|i.c1_t|v.c1_t|a.c1_t","",""
