StartDate,EndDate,Status,Progress,Duration..in.seconds.,Finished,RecordedDate,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,consent,id,Q3,Q5,X65_att,X65_v.n,X65_p.n,X65_i.n,X65_u.n,X65_a.n,X66_att,X66_v.n,X66_p.n,X66_i.n,X66_u.n,X66_a.n,X67_att,X67_v.n,X67_p.n,X67_i.n,X67_u.n,X67_a.n,X68_att,X68_v.n,X68_p.n,X68_i.n,X68_u.n,X68_a.n,X69_att,X69_v.n,X69_p.n,X69_i.n,X69_u.n,X69_a.n,X70_att,X70_v.n,X70_p.n,X70_i.n,X70_u.n,X70_a.n,X71_att,X71_v.n,X71_p.n,X71_i.n,X71_u.n,X71_a.n,X72_att,X72_v.n,X72_p.n,X72_i.n,X72_u.n,X72_a.n,X73_att,X73_v.n,X73_p.n,X73_i.n,X73_u.n,X73_a.n,X74_att,X74_v.n,X74_p.n,X74_i.n,X74_u.n,X74_a.n,X22_att,X22_v.g,X22_p.g,X22_i.g,X22_u.g,X22_a.g,X23_att,X23_v.g,X23_p.g,X23_i.g,X23_u.g,X23_a.g,X24_att,X24_v.g,X24_p.g,X24_i.g,X24_u.g,X24_a.g,X25_att,X25_v.g,X25_p.g,X25_i.g,X25_u.g,X25_a.g,X26_att,X26_v.g,X26_p.g,X26_i.g,X26_u.g,X26_a.g,X27_att,X27_v.g,X27_p.g,X27_i.g,X27_u.g,X27_a.g,X28_att,X28_v.g,X28_p.g,X28_i.g,X28_u.g,X28_a.g,X29_att,X29_v.g,X29_p.g,X29_i.g,X29_u.g,X29_a.g,X30_att,X30_v.g,X30_p.g,X30_i.g,X30_u.g,X30_a.g,X31_att,X31_v.g,X31_p.g,X31_i.g,X31_u.g,X31_a.g,FL_4_DO,insightful_DO,uninsightful_DO
4/19/2025 13:26,4/19/2025 13:29,0,100,212,1,4/19/2025 13:29,,,,,anonymous,EN,1,237,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,6,7,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uninsightful,,Q210|uninsightful|i.g|v.g|a.g|p.g|u.g|att
4/19/2025 13:26,4/19/2025 13:29,0,100,213,1,4/19/2025 13:29,,,,,anonymous,EN,1,238,7,1,,,,,,,,,,,,,,,,,,,,,,,,,4,2,1,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,insightful,Q129|insight|a.n|att|i.n|p.n|u.n|v.n,
4/19/2025 13:25,4/19/2025 13:29,0,100,274,1,4/19/2025 13:29,,,,,anonymous,EN,1,239,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,6,7,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uninsightful,,Q210|uninsightful|a.g|att|v.g|i.g|p.g|u.g
4/19/2025 13:26,4/19/2025 13:29,0,100,179,1,4/19/2025 13:29,,,,,anonymous,EN,1,240,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,7,6,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,insightful,Q129|insight|a.n|v.n|att|i.n|p.n|u.n,
4/19/2025 13:26,4/19/2025 13:29,0,100,200,1,4/19/2025 13:29,,,,,anonymous,EN,1,241,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,insightful,Q129|insight|v.n|a.n|u.n|att|i.n|p.n,
4/19/2025 13:27,4/19/2025 13:29,0,100,166,1,4/19/2025 13:29,,,,,anonymous,EN,1,242,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,2,4,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,insightful,Q129|insight|v.n|u.n|i.n|p.n|att|a.n,
4/19/2025 13:27,4/19/2025 13:29,0,100,170,1,4/19/2025 13:29,,,,,anonymous,EN,1,243,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,3,3,2,2,uninsightful,,Q210|uninsightful|att|u.g|a.g|p.g|i.g|v.g
4/19/2025 13:27,4/19/2025 13:29,0,100,145,1,4/19/2025 13:29,,,,,anonymous,EN,1,244,7,1,,,,,,,,,,,,,4,5,2,4,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,insightful,Q129|insight|p.n|i.n|a.n|att|v.n|u.n,
4/19/2025 13:27,4/19/2025 13:29,0,100,153,1,4/19/2025 13:29,,,,,anonymous,EN,1,245,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,7,7,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uninsightful,,Q210|uninsightful|att|i.g|u.g|v.g|a.g|p.g
4/19/2025 13:24,4/19/2025 13:29,0,100,296,1,4/19/2025 13:29,,,,,anonymous,EN,1,246,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,insightful,Q129|insight|i.n|a.n|p.n|u.n|att|v.n,
4/19/2025 13:26,4/19/2025 13:29,0,100,204,1,4/19/2025 13:29,,,,,anonymous,EN,1,247,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,5,5,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uninsightful,,Q210|uninsightful|v.g|a.g|i.g|att|p.g|u.g
4/19/2025 13:25,4/19/2025 13:29,0,100,240,1,4/19/2025 13:29,,,,,anonymous,EN,1,248,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,6,6,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,insightful,Q129|insight|p.n|u.n|a.n|v.n|att|i.n,
4/19/2025 13:27,4/19/2025 13:29,0,100,146,1,4/19/2025 13:29,,,,,anonymous,EN,1,249,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,3,3,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,insightful,Q129|insight|a.n|i.n|v.n|p.n|att|u.n,
4/19/2025 13:25,4/19/2025 13:30,0,100,246,1,4/19/2025 13:30,,,,,anonymous,EN,1,250,7,1,4,4,3,3,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,insightful,Q129|insight|p.n|i.n|u.n|v.n|a.n|att,
4/19/2025 13:28,4/19/2025 13:30,0,100,86,1,4/19/2025 13:30,,,,,anonymous,EN,1,251,7,1,,,,,,,4,6,5,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,insightful,Q129|insight|att|a.n|i.n|u.n|p.n|v.n,
4/19/2025 13:26,4/19/2025 13:30,0,100,213,1,4/19/2025 13:30,,,,,anonymous,EN,1,252,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,3,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uninsightful,,Q210|uninsightful|i.g|v.g|att|u.g|a.g|p.g
4/19/2025 13:25,4/19/2025 13:30,0,100,266,1,4/19/2025 13:30,,,,,anonymous,EN,1,253,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,7,6,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,insightful,Q129|insight|v.n|a.n|att|p.n|u.n|i.n,
4/19/2025 13:26,4/19/2025 13:30,0,100,219,1,4/19/2025 13:30,,,,,anonymous,EN,1,254,7,1,,,,,,,,,,,,,,,,,,,,,,,,,4,5,3,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,insightful,Q129|insight|a.n|i.n|att|v.n|p.n|u.n,
4/19/2025 13:24,4/19/2025 13:30,0,100,322,1,4/19/2025 13:30,,,,,anonymous,EN,1,255,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,3,5,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,insightful,Q129|insight|att|i.n|a.n|u.n|p.n|v.n,
4/19/2025 13:26,4/19/2025 13:30,0,100,201,1,4/19/2025 13:30,,,,,anonymous,EN,1,256,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,6,6,6,6,,,,,,,,,,,,,,,,,,,uninsightful,,Q210|uninsightful|v.g|u.g|att|a.g|p.g|i.g
4/19/2025 13:29,4/19/2025 13:30,0,100,35,1,4/19/2025 13:30,,,,,anonymous,EN,1,257,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,7,5,6,6,6,,,,,,,,,,,,,,,,,,,uninsightful,,Q210|uninsightful|v.g|u.g|a.g|att|p.g|i.g
4/19/2025 13:26,4/19/2025 13:30,0,100,198,1,4/19/2025 13:30,,,,,anonymous,EN,1,258,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,7,6,7,7,,,,,,,uninsightful,,Q210|uninsightful|p.g|i.g|a.g|u.g|v.g|att
4/19/2025 13:26,4/19/2025 13:30,0,100,234,1,4/19/2025 13:30,,,,,anonymous,EN,1,259,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,1,5,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,insightful,Q129|insight|i.n|a.n|att|u.n|v.n|p.n,
4/19/2025 13:25,4/19/2025 13:30,0,100,297,1,4/19/2025 13:30,,,,,anonymous,EN,1,260,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,6,6,6,5,uninsightful,,Q210|uninsightful|v.g|u.g|att|p.g|a.g|i.g
4/19/2025 13:26,4/19/2025 13:30,0,100,226,1,4/19/2025 13:30,,,,,anonymous,EN,1,261,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,6,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uninsightful,,Q210|uninsightful|p.g|v.g|i.g|a.g|att|u.g
4/19/2025 13:25,4/19/2025 13:30,0,100,261,1,4/19/2025 13:30,,,,,anonymous,EN,1,262,7,1,,,,,,,4,4,3,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,insightful,Q129|insight|p.n|v.n|i.n|att|a.n|u.n,
4/19/2025 13:25,4/19/2025 13:30,0,100,302,1,4/19/2025 13:30,,,,,anonymous,EN,1,263,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,2,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,insightful,Q129|insight|v.n|p.n|att|u.n|i.n|a.n,
4/19/2025 13:26,4/19/2025 13:30,0,100,218,1,4/19/2025 13:30,,,,,anonymous,EN,1,264,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,6,6,7,7,,,,,,,,,,,,,uninsightful,,Q210|uninsightful|att|i.g|v.g|u.g|p.g|a.g
4/19/2025 13:26,4/19/2025 13:30,0,100,247,1,4/19/2025 13:30,,,,,anonymous,EN,1,265,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,2,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,uninsightful,,Q210|uninsightful|i.g|u.g|att|a.g|p.g|v.g
4/19/2025 13:25,4/19/2025 13:30,0,100,298,1,4/19/2025 13:30,,,,,anonymous,EN,1,266,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,6,6,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uninsightful,,Q210|uninsightful|p.g|att|i.g|v.g|a.g|u.g
4/19/2025 13:26,4/19/2025 13:30,0,100,230,1,4/19/2025 13:30,,,,,anonymous,EN,1,267,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uninsightful,,Q210|uninsightful|p.g|a.g|att|i.g|v.g|u.g
4/19/2025 13:26,4/19/2025 13:30,0,100,237,1,4/19/2025 13:30,,,,,anonymous,EN,1,268,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uninsightful,,Q210|uninsightful|u.g|p.g|i.g|v.g|att|a.g
4/19/2025 13:24,4/19/2025 13:30,0,100,368,1,4/19/2025 13:30,,,,,anonymous,EN,1,269,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,3,5,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uninsightful,,Q210|uninsightful|v.g|a.g|p.g|att|i.g|u.g
4/19/2025 13:26,4/19/2025 13:30,0,100,211,1,4/19/2025 13:30,,,,,anonymous,EN,1,270,7,1,,,,,,,,,,,,,,,,,,,,,,,,,4,3,2,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,insightful,Q129|insight|u.n|p.n|v.n|att|i.n|a.n,
4/19/2025 13:26,4/19/2025 13:30,0,100,261,1,4/19/2025 13:30,,,,,anonymous,EN,1,271,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,5,5,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uninsightful,,Q210|uninsightful|i.g|a.g|p.g|v.g|att|u.g
4/19/2025 13:27,4/19/2025 13:30,0,100,172,1,4/19/2025 13:30,,,,,anonymous,EN,1,272,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,3,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,insightful,Q129|insight|v.n|att|u.n|i.n|a.n|p.n,
4/19/2025 13:26,4/19/2025 13:30,0,100,248,1,4/19/2025 13:30,,,,,anonymous,EN,1,273,7,1,,,,,,,,,,,,,,,,,,,4,7,6,7,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,insightful,Q129|insight|p.n|v.n|a.n|att|i.n|u.n,
4/19/2025 13:27,4/19/2025 13:30,0,100,192,1,4/19/2025 13:30,,,,,anonymous,EN,1,274,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,1,2,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uninsightful,,Q210|uninsightful|p.g|v.g|a.g|i.g|att|u.g
4/19/2025 13:24,4/19/2025 13:30,0,100,350,1,4/19/2025 13:30,,,,,anonymous,EN,1,275,7,1,,,,,,,,,,,,,,,,,,,4,6,6,6,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,insightful,Q129|insight|v.n|p.n|u.n|att|i.n|a.n,
4/19/2025 13:25,4/19/2025 13:30,0,100,313,1,4/19/2025 13:30,,,,,anonymous,EN,1,276,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,5,5,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,insightful,Q129|insight|a.n|p.n|v.n|att|i.n|u.n,
4/19/2025 13:27,4/19/2025 13:30,0,100,190,1,4/19/2025 13:30,,,,,anonymous,EN,1,277,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/19/2025 13:24,4/19/2025 13:30,0,100,355,1,4/19/2025 13:30,,,,,anonymous,EN,1,278,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,5,5,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,insightful,Q129|insight|u.n|a.n|p.n|att|i.n|v.n,
4/19/2025 13:26,4/19/2025 13:30,0,100,250,1,4/19/2025 13:30,,,,,anonymous,EN,1,279,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,1,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uninsightful,,Q210|uninsightful|v.g|i.g|att|a.g|p.g|u.g
4/19/2025 13:26,4/19/2025 13:30,0,100,283,1,4/19/2025 13:30,,,,,anonymous,EN,1,280,7,1,,,,,,,,,,,,,4,7,6,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,insightful,Q129|insight|v.n|p.n|a.n|u.n|att|i.n,
4/19/2025 13:26,4/19/2025 13:30,0,100,242,1,4/19/2025 13:30,,,,,anonymous,EN,1,281,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,5,6,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uninsightful,,Q210|uninsightful|i.g|p.g|u.g|a.g|att|v.g
4/19/2025 13:25,4/19/2025 13:30,0,100,321,1,4/19/2025 13:30,,,,,anonymous,EN,1,282,7,1,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,insightful,Q129|insight|v.n|a.n|att|i.n|p.n|u.n,
4/19/2025 13:27,4/19/2025 13:30,0,100,177,1,4/19/2025 13:30,,,,,anonymous,EN,1,283,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uninsightful,,Q210|uninsightful|i.g|v.g|a.g|u.g|p.g|att
4/19/2025 13:26,4/19/2025 13:30,0,100,271,1,4/19/2025 13:30,,,,,anonymous,EN,1,284,7,1,,,,,,,4,4,4,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,insightful,Q129|insight|att|i.n|a.n|v.n|p.n|u.n,
4/19/2025 13:26,4/19/2025 13:30,0,100,279,1,4/19/2025 13:30,,,,,anonymous,EN,1,285,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,5,5,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uninsightful,,Q210|uninsightful|v.g|att|a.g|i.g|p.g|u.g
4/19/2025 13:27,4/19/2025 13:30,0,100,178,1,4/19/2025 13:30,,,,,anonymous,EN,1,286,7,1,4,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,insightful,Q129|insight|p.n|u.n|a.n|i.n|v.n|att,
4/19/2025 13:28,4/19/2025 13:30,0,100,167,1,4/19/2025 13:30,,,,,anonymous,EN,1,287,7,1,,,,,,,4,5,4,5,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,insightful,Q129|insight|p.n|v.n|u.n|att|i.n|a.n,
4/19/2025 13:25,4/19/2025 13:31,0,100,301,1,4/19/2025 13:31,,,,,anonymous,EN,1,288,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,5,6,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,insightful,Q129|insight|att|p.n|a.n|v.n|i.n|u.n,
4/19/2025 13:27,4/19/2025 13:31,0,100,240,1,4/19/2025 13:31,,,,,anonymous,EN,1,289,7,1,,,,,,,,,,,,,,,,,,,4,7,6,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,insightful,Q129|insight|u.n|a.n|att|v.n|i.n|p.n,
4/19/2025 13:28,4/19/2025 13:31,0,100,174,1,4/19/2025 13:31,,,,,anonymous,EN,1,290,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/19/2025 13:25,4/19/2025 13:31,0,100,326,1,4/19/2025 13:31,,,,,anonymous,EN,1,291,7,1,,,,,,,,,,,,,,,,,,,4,3,5,4,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,insightful,Q129|insight|p.n|i.n|a.n|v.n|u.n|att,
4/19/2025 13:25,4/19/2025 13:31,0,100,347,1,4/19/2025 13:31,,,,,anonymous,EN,1,292,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,6,6,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uninsightful,,Q210|uninsightful|v.g|u.g|a.g|i.g|att|p.g
4/19/2025 13:26,4/19/2025 13:31,0,100,272,1,4/19/2025 13:31,,,,,anonymous,EN,1,293,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,5,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uninsightful,,Q210|uninsightful|i.g|a.g|u.g|p.g|v.g|att
4/19/2025 13:27,4/19/2025 13:31,0,100,205,1,4/19/2025 13:31,,,,,anonymous,EN,1,294,7,1,,,,,,,,,,,,,4,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,insightful,Q129|insight|u.n|att|i.n|v.n|p.n|a.n,
